Date,Close
2012-03-30,7.34
2012-04-02,7.81
2012-04-03,7.64
2012-04-04,7.45
2012-04-05,7.43
2012-04-09,6.98
2012-04-10,7.07
2012-04-11,7.13
2012-04-12,7.3
2012-04-13,7.1
2012-04-16,7.16
2012-04-17,7.0
2012-04-18,7.29
2012-04-19,7.04
2012-04-20,7.02
2012-04-23,6.98
2012-04-24,6.91
2012-04-25,6.88
2012-04-26,6.86
2012-04-27,6.75
2012-04-30,7.28
2012-05-01,7.92
2012-05-02,8.0
2012-05-03,8.82
2012-05-04,8.36
2012-05-07,8.34
2012-05-08,8.48
2012-05-09,8.65
2012-05-10,8.6
2012-05-11,8.43
2012-05-14,8.22
2012-05-15,8.4
2012-05-16,8.32
2012-05-17,8.41
2012-05-18,7.99
2012-05-21,8.1
2012-05-22,7.99
2012-05-23,7.9
2012-05-24,7.85
2012-05-25,7.79
2012-05-29,7.8
2012-05-30,7.01
2012-05-31,6.9
2012-06-01,5.95
2012-06-04,4.96
2012-06-05,5.33
2012-06-06,6.69
2012-06-07,6.6
2012-06-08,6.98
2012-06-11,6.45
2012-06-12,7.08
2012-06-13,7.02
2012-06-14,7.24
2012-06-15,7.01
2012-06-18,6.95
2012-06-19,7.0
2012-06-20,6.8
2012-06-21,6.6
2012-06-22,6.61
2012-06-25,6.28
2012-06-26,5.99
2012-06-27,5.85
2012-06-28,6.29
2012-06-29,6.22
2012-07-02,6.19
2012-07-03,6.19
2012-07-05,6.19
2012-07-06,6.24
2012-07-09,6.2
2012-07-10,5.81
2012-07-11,5.74
2012-07-12,5.49
2012-07-13,6.04
2012-07-16,5.67
2012-07-17,5.65
2012-07-18,5.97
2012-07-19,5.88
2012-07-20,6.1
2012-07-23,6.21
2012-07-24,5.83
2012-07-25,5.76
2012-07-26,5.87
2012-07-27,5.84
2012-07-30,5.9
2012-07-31,5.81
2012-08-01,5.64
2012-08-02,5.78
2012-08-03,6.03
2012-08-06,6.33
2012-08-07,6.67
2012-08-08,5.07
2012-08-09,5.56
2012-08-10,5.63
2012-08-13,5.07
2012-08-14,5.17
2012-08-15,5.04
2012-08-16,5.06
2012-08-17,5.26
2012-08-20,5.23
2012-08-21,5.14
2012-08-22,5.0
2012-08-23,4.97
2012-08-24,4.94
2012-08-27,5.1
2012-08-28,5.01
2012-08-29,5.11
2012-08-30,4.9
2012-08-31,4.96
2012-09-04,4.96
2012-09-05,5.28
2012-09-06,4.98
2012-09-07,4.53
2012-09-10,4.61
2012-09-11,4.68
2012-09-12,4.84
2012-09-13,4.9
2012-09-14,5.22
2012-09-17,4.99
2012-09-18,4.97
2012-09-19,5.11
2012-09-20,5.12
2012-09-21,5.11
2012-09-24,4.88
2012-09-25,4.75
2012-09-26,4.75
2012-09-27,4.6
2012-09-28,4.14
2012-10-01,3.89
2012-10-02,3.84
2012-10-03,3.94
