Date,Close
2007-01-03,65.53
2007-01-04,65.88
2007-01-05,65.62
2007-01-08,65.99
2007-01-09,66.16
2007-01-10,66.44
2007-01-11,66.28
2007-01-12,66.16
2007-01-16,65.8
2007-01-17,66.37
2007-01-18,66.29
2007-01-19,66.07
2007-01-22,66.2
2007-01-23,66.81
2007-01-24,66.61
2007-01-25,65.91
2007-01-26,65.44
2007-01-29,65.5
2007-01-30,66.17
2007-01-31,66.54
2007-02-01,66.62
2007-02-02,66.61
2007-02-05,66.36
2007-02-06,66.62
2007-02-07,66.14
2007-02-08,65.59
2007-02-09,65.52
2007-02-12,65.51
2007-02-13,66.02
2007-02-14,66.7
2007-02-15,66.76
2007-02-16,66.48
2007-02-20,67.1
2007-02-21,66.74
2007-02-22,66.63
2007-02-23,67.11
2007-02-26,67.02
2007-02-27,65.4
2007-02-28,65.2
2007-03-01,65.36
2007-03-02,64.47
2007-03-05,64.8
2007-03-06,65.22
2007-03-07,64.3
2007-03-08,64.53
2007-03-09,64.49
2007-03-12,64.13
2007-03-13,63.8
2007-03-14,64.21
2007-03-15,64.24
2007-03-16,63.97
2007-03-19,64.57
2007-03-20,65.23
2007-03-21,65.88
2007-03-22,66.26
2007-03-23,66.15
2007-03-26,66.1
2007-03-27,65.81
2007-03-28,65.89
2007-03-29,65.96
2007-03-30,65.67
2007-04-02,65.79
2007-04-03,66.2
2007-04-04,66.31
2007-04-05,66.79
2007-04-09,67.22
2007-04-10,67.45
2007-04-11,66.75
2007-04-12,67.06
2007-04-13,67.25
2007-04-16,67.78
2007-04-17,68.36
2007-04-18,68.36
2007-04-19,68.46
2007-04-20,68.97
2007-04-23,68.17
2007-04-24,67.93
2007-04-25,68.92
2007-04-26,68.75
2007-04-27,68.68
2007-04-30,68.24
2007-05-01,68.51
2007-05-02,68.65
2007-05-03,68.18
2007-05-04,68.31
2007-05-07,68.58
2007-05-08,68.26
2007-05-09,68.49
2007-05-10,67.95
2007-05-11,68.33
2007-05-14,67.78
2007-05-15,67.39
2007-05-16,68.65
2007-05-17,68.79
2007-05-18,68.95
2007-05-21,68.51
2007-05-22,68.02
2007-05-23,67.93
2007-05-24,67.71
2007-05-25,68.08
2007-05-29,67.88
2007-05-30,68.26
2007-05-31,68.03
2007-06-01,68.72
2007-06-04,68.97
2007-06-05,69.01
2007-06-06,67.51
2007-06-07,66.79
2007-06-08,67.36
2007-06-11,67.08
2007-06-12,66.58
2007-06-13,67.47
2007-06-14,67.24
2007-06-15,66.52
2007-06-18,66.41
2007-06-19,65.38
2007-06-20,64.81
2007-06-21,64.79
2007-06-22,63.93
2007-06-25,63.93
2007-06-26,64.33
2007-06-27,64.05
2007-06-28,63.85
2007-06-29,64.13
2007-07-02,64.88
2007-07-03,64.92
2007-07-05,65.02
2007-07-06,64.62
2007-07-09,64.33
2007-07-10,63.05
2007-07-11,63.34
2007-07-12,64.59
2007-07-13,64.27
2007-07-16,64.64
2007-07-17,64.02
2007-07-18,64.05
2007-07-19,64.5
2007-07-20,63.82
2007-07-23,64.7
2007-07-24,65.47
2007-07-25,66.36
2007-07-26,65.75
2007-07-27,65.37
2007-07-30,65.53
2007-07-31,64.5
2007-08-01,63.73
2007-08-02,65.37
2007-08-03,64.84
2007-08-06,66.63
2007-08-07,66.88
2007-08-08,66.8
2007-08-09,65.64
2007-08-10,65.4
2007-08-13,66.84
2007-08-14,66.26
2007-08-15,65.82
2007-08-16,65.12
2007-08-17,66.22
2007-08-20,66.67
2007-08-21,66.58
2007-08-22,66.77
2007-08-23,66.79
2007-08-24,67.43
2007-08-27,66.11
2007-08-28,65.67
2007-08-29,66.5
2007-08-30,65.51
2007-08-31,65.86
2007-09-04,66.3
2007-09-05,65.47
2007-09-06,65.86
2007-09-07,64.97
2007-09-10,65.34
2007-09-11,65.83
2007-09-12,66.68
2007-09-13,66.83
2007-09-14,66.68
2007-09-17,65.52
2007-09-18,66.54
2007-09-19,67.22
2007-09-20,66.68
2007-09-21,67.08
2007-09-24,66.75
2007-09-25,66.8
2007-09-26,67.64
2007-09-27,67.64
2007-09-28,67.36
2007-10-01,67.3
2007-10-02,67.85
2007-10-03,67.28
2007-10-04,67.08
2007-10-05,67.14
2007-10-08,67.0
2007-10-09,67.14
2007-10-10,66.91
2007-10-11,67.12
2007-10-12,67.59
2007-10-15,66.4
2007-10-16,66.57
2007-10-17,66.44
2007-10-18,65.97
2007-10-19,64.37
2007-10-22,67.3
2007-10-23,66.48
2007-10-24,67.19
2007-10-25,67.02
2007-10-26,67.96
2007-10-29,67.56
2007-10-30,67.07
2007-10-31,67.97
2007-11-01,66.4
2007-11-02,66.31
2007-11-05,66.42
2007-11-06,66.67
2007-11-07,65.19
2007-11-08,65.93
2007-11-09,65.32
2007-11-12,65.17
2007-11-13,66.44
2007-11-14,65.54
2007-11-15,65.89
2007-11-16,66.3
2007-11-19,65.85
2007-11-20,66.08
2007-11-21,64.77
2007-11-23,65.44
2007-11-26,65.52
2007-11-27,66.28
2007-11-28,66.84
2007-11-29,66.51
2007-11-30,66.93
2007-12-03,66.72
2007-12-04,65.63
2007-12-05,66.78
2007-12-06,66.52
2007-12-07,66.47
2007-12-10,66.84
2007-12-11,65.83
2007-12-12,66.71
2007-12-13,66.37
2007-12-14,65.3
2007-12-17,65.36
2007-12-18,65.25
2007-12-19,65.31
2007-12-20,66.58
2007-12-21,66.43
2007-12-24,66.95
2007-12-26,67.2
2007-12-27,66.63
2007-12-28,67.06
2007-12-31,66.48
2008-01-02,65.98
2008-01-03,66.33
2008-01-04,66.13
2008-01-07,66.63
2008-01-08,65.48
2008-01-09,66.63
2008-01-10,65.58
2008-01-11,64.02
2008-01-14,64.74
2008-01-15,64.43
2008-01-16,63.89
2008-01-17,63.14
2008-01-18,62.38
2008-01-22,61.88
2008-01-23,61.78
2008-01-24,61.77
2008-01-25,61.44
2008-01-28,61.28
2008-01-29,62.74
2008-01-30,61.86
2008-01-31,62.92
2008-02-01,64.28
2008-02-04,63.32
2008-02-05,62.74
2008-02-06,62.61
2008-02-07,62.38
2008-02-08,61.91
2008-02-11,62.04
2008-02-12,62.91
2008-02-13,62.62
2008-02-14,61.51
2008-02-15,61.77
2008-02-19,61.37
2008-02-20,61.61
2008-02-21,61.5
2008-02-22,62.36
2008-02-25,62.8
2008-02-26,63.23
2008-02-27,63.48
2008-02-28,63.05
2008-02-29,62.49
2008-03-03,62.85
2008-03-04,62.31
2008-03-05,61.81
2008-03-06,61.29
2008-03-07,60.9
2008-03-10,61.0
2008-03-11,61.3
2008-03-12,60.55
2008-03-13,61.02
2008-03-14,60.39
2008-03-17,60.66
2008-03-18,61.8
2008-03-19,61.8
2008-03-20,62.29
2008-03-24,62.28
2008-03-25,62.73
2008-03-26,62.32
2008-03-27,61.67
2008-03-28,61.44
2008-03-31,61.89
2008-04-01,62.8
2008-04-02,62.87
2008-04-03,62.59
