Date,Close
2007-01-03,11.59
2007-01-04,11.8
2007-01-05,11.8
2007-01-08,11.83
2007-01-09,11.82
2007-01-10,11.85
2007-01-11,11.89
2007-01-12,11.79
2007-01-16,11.88
2007-01-17,11.86
2007-01-18,11.9
2007-01-19,12.06
2007-01-22,12.15
2007-01-23,12.16
2007-01-24,12.18
2007-01-25,12.03
2007-01-26,12.26
2007-01-29,12.52
2007-01-30,12.78
2007-01-31,12.8
2007-02-01,12.86
2007-02-02,12.93
2007-02-05,12.98
2007-02-06,12.86
2007-02-07,13.07
2007-02-08,12.98
2007-02-09,12.94
2007-02-12,12.95
2007-02-13,12.91
2007-02-14,13.05
2007-02-15,13.1
2007-02-16,13.23
2007-02-20,13.26
2007-02-21,13.23
2007-02-22,13.0
2007-02-23,12.84
2007-02-26,12.88
2007-02-27,12.48
2007-02-28,12.82
2007-03-01,12.77
2007-03-02,12.68
2007-03-05,12.6
2007-03-06,12.57
2007-03-07,12.47
2007-03-08,12.78
2007-03-09,12.65
2007-03-12,12.88
2007-03-13,13.15
2007-03-14,13.28
2007-03-15,13.38
2007-03-16,13.3
2007-03-19,13.52
2007-03-20,13.98
2007-03-21,14.1
2007-03-22,14.18
2007-03-23,14.15
2007-03-26,14.31
2007-03-27,14.19
2007-03-28,14.18
2007-03-29,14.0
2007-03-30,14.12
2007-04-02,14.27
2007-04-03,14.5
2007-04-04,14.68
2007-04-05,14.56
2007-04-09,14.61
2007-04-10,14.74
2007-04-11,14.45
2007-04-12,14.44
2007-04-13,14.33
2007-04-16,14.7
2007-04-17,14.68
2007-04-18,14.7
2007-04-19,15.04
2007-04-20,15.01
2007-04-23,15.1
2007-04-24,14.82
2007-04-25,14.95
2007-04-26,14.74
2007-04-27,14.86
2007-04-30,14.76
2007-05-01,14.72
2007-05-02,14.89
2007-05-03,14.85
2007-05-04,14.76
2007-05-07,14.81
2007-05-08,14.65
2007-05-09,14.54
2007-05-10,14.43
2007-05-11,14.43
2007-05-14,14.56
2007-05-15,14.57
2007-05-16,14.73
2007-05-17,14.7
2007-05-18,14.8
2007-05-21,14.76
2007-05-22,14.77
2007-05-23,14.76
2007-05-24,14.64
2007-05-25,14.77
2007-05-29,14.99
2007-05-30,15.03
2007-05-31,15.16
2007-06-01,15.7
2007-06-04,15.15
2007-06-05,14.96
2007-06-06,14.95
2007-06-07,14.76
2007-06-08,14.77
2007-06-11,14.95
2007-06-12,14.7
2007-06-13,15.02
2007-06-14,15.22
2007-06-15,15.32
2007-06-18,15.15
2007-06-19,15.18
2007-06-20,15.1
2007-06-21,15.05
2007-06-22,14.55
2007-06-25,14.83
2007-06-26,13.83
2007-06-27,14.12
2007-06-28,14.14
2007-06-29,14.06
2007-07-02,14.38
2007-07-03,14.26
2007-07-05,14.05
2007-07-06,14.11
2007-07-09,14.16
2007-07-10,14.02
2007-07-11,14.06
2007-07-12,14.52
2007-07-13,14.4
2007-07-16,14.59
2007-07-17,14.45
2007-07-18,14.55
2007-07-19,14.38
2007-07-20,14.17
2007-07-23,14.3
2007-07-24,13.88
2007-07-25,13.68
2007-07-26,13.4
2007-07-27,13.16
