Date,Close
2007-01-03,44.5
2007-01-04,43.95
2007-01-05,43.96
2007-01-08,43.82
2007-01-09,43.83
2007-01-10,43.8
2007-01-11,44.31
2007-01-12,44.66
2007-01-16,44.88
2007-01-17,44.69
2007-01-18,44.38
2007-01-19,44.12
2007-01-22,44.11
2007-01-23,44.24
2007-01-24,44.41
2007-01-25,43.85
2007-01-26,43.16
2007-01-29,43.47
2007-01-30,43.14
2007-01-31,43.9
2007-02-01,44.17
2007-02-02,44.27
2007-02-05,43.73
2007-02-06,44.25
2007-02-07,44.24
2007-02-08,44.0
2007-02-09,43.93
2007-02-12,44.1
2007-02-13,43.9
2007-02-14,44.07
2007-02-15,44.35
2007-02-16,44.52
2007-02-20,44.6
2007-02-21,44.7
2007-02-22,44.12
2007-02-23,43.85
2007-02-26,43.43
2007-02-27,42.18
2007-02-28,42.3
2007-03-01,41.75
2007-03-02,41.39
2007-03-05,40.83
2007-03-06,42.06
2007-03-07,42.16
2007-03-08,42.57
2007-03-09,43.01
2007-03-12,43.06
2007-03-13,41.81
2007-03-14,42.61
2007-03-15,42.87
2007-03-16,42.16
2007-03-19,43.0
2007-03-20,42.74
2007-03-21,43.08
2007-03-22,42.98
2007-03-23,42.99
2007-03-26,43.3
2007-03-27,43.0
2007-03-28,42.52
2007-03-29,42.72
2007-03-30,43.0
2007-04-02,43.18
2007-04-03,43.73
2007-04-04,43.57
2007-04-05,43.73
2007-04-09,43.81
2007-04-10,43.68
2007-04-11,43.62
2007-04-12,44.05
2007-04-13,43.78
2007-04-16,44.41
2007-04-17,44.19
2007-04-18,43.95
2007-04-19,43.99
2007-04-20,44.64
2007-04-23,44.49
2007-04-24,44.0
2007-04-25,44.17
2007-04-26,44.1
2007-04-27,43.97
2007-04-30,42.99
2007-05-01,42.26
2007-05-02,42.7
2007-05-03,43.2
2007-05-04,42.76
2007-05-07,42.92
2007-05-08,42.08
2007-05-09,42.06
2007-05-10,41.78
2007-05-11,42.31
2007-05-14,42.72
2007-05-15,44.05
2007-05-16,44.21
2007-05-17,43.91
2007-05-18,43.96
2007-05-21,43.75
2007-05-22,43.8
2007-05-23,43.71
2007-05-24,42.96
2007-05-25,43.38
2007-05-29,43.13
2007-05-30,43.19
2007-05-31,43.15
2007-06-01,43.06
2007-06-04,42.85
2007-06-05,42.6
2007-06-06,41.75
2007-06-07,41.59
2007-06-08,41.84
2007-06-11,42.09
2007-06-12,42.75
2007-06-13,43.7
2007-06-14,43.58
2007-06-15,43.63
2007-06-18,43.63
2007-06-19,43.01
2007-06-20,43.18
2007-06-21,43.36
2007-06-22,42.82
2007-06-25,42.64
2007-06-26,42.78
2007-06-27,43.15
2007-06-28,42.83
2007-06-29,42.7
2007-07-02,43.15
2007-07-03,43.14
2007-07-05,42.45
2007-07-06,42.58
2007-07-09,42.63
2007-07-10,42.2
2007-07-11,42.9
2007-07-12,43.47
2007-07-13,43.8
2007-07-16,43.74
2007-07-17,43.6
2007-07-18,43.66
2007-07-19,43.65
2007-07-20,43.7
2007-07-23,43.99
2007-07-24,43.69
2007-07-25,43.36
2007-07-26,42.46
2007-07-27,41.82
2007-07-30,42.57
2007-07-31,42.11
2007-08-01,42.8
2007-08-02,42.7
2007-08-03,42.05
2007-08-06,42.63
2007-08-07,42.65
2007-08-08,43.19
2007-08-09,42.43
2007-08-10,41.9
2007-08-13,42.0
2007-08-14,41.15
2007-08-15,40.16
2007-08-16,40.35
2007-08-17,40.74
2007-08-20,40.99
2007-08-21,40.59
2007-08-22,41.02
2007-08-23,40.96
2007-08-24,41.38
2007-08-27,41.11
2007-08-28,40.44
2007-08-29,41.44
2007-08-30,41.44
2007-08-31,41.66
2007-09-04,41.4
2007-09-05,41.62
2007-09-06,41.65
2007-09-07,40.84
2007-09-10,40.76
2007-09-11,41.53
2007-09-12,42.5
2007-09-13,42.52
2007-09-14,42.74
2007-09-17,42.59
2007-09-18,43.82
2007-09-19,45.37
2007-09-20,45.38
2007-09-21,46.28
2007-09-24,45.87
2007-09-25,46.13
2007-09-26,46.72
2007-09-27,47.59
